id,label,title,content
4017408,Ngôi Sao,Cô dâu đeo vàng trĩu cổ ở Cao Bằng,"Hình ảnh đám cưới xa hoa diễn ra ở Cao Bằng đang được chia sẻ nhiều trên mạng xã hội. Rạp cưới được trang trí phủ đầy hoa tươi nhập khẩu, lễ vật đắt đỏ. Cô dâu xinh đẹp, diện váy cưới trắng tinh khôi khi sánh đôi cùng chú rể. ""Của hồi môn"" của cô dâu khiến nhiều quan khách xuýt xoa. Hơn chục chiếc kiềng vàng đeo ở cổ, vòng và nhẫn đeo trĩu tay. Chú rể cũng ""san sẻ phần nào gánh nặng"" khi đeo nhẫn vàng đầy ngón tay.
Hình ành này được Facebooker Nguyễn Mận, người thân của cô dâu đăng tải. Theo chia sẻ, đám cưới tổ chức tại nhà gái ở thành phố Cao Bằng, chú rể quê ở Thái Nguyên. Bên cạnh những lời chúc cho cặp đôi ""trăm năm hạnh phúc"", nhiều người còn nói vui rằng ""hôn nhân là gánh nặng đối với mỗi cô gái trẻ và với cô dâu Cao Bằng gánh nặng này quả thật quá lớn""."
3900131,Tâm sự,Tôi chưa tìm ra cách xử lý người anh vợ nghiện ngập,"Tôi là con rể trong một gia đình có 3 anh em, vợ tôi là út. Ba vợ mất khi tôi còn chưa quen cô ấy. Mọi chuyện cũng bình thường như bao gia đình khác, chỉ có điều anh cả vợ bị nghiện. Khi tôi quen cô ấy được 3 tháng cũng là lúc biết tin anh cả cô ấy bị bắt đi trại cai nghiện lần hai. Thời gian anh ở trại là lúc êm đẹp nhất đối với gia đình. Rồi chúng tôi cưới nhau, dù không khá giả gì nhưng so với anh em trong nhà vợ, việc chu cấp để nuôi anh trong trại cai nghiện thì vợ chồng tôi có khả năng nhất. Chúng tôi bớt xen chi tiêu lại để có tiền hàng tháng đưa cho mẹ mỗi khi vào thăm anh.
Rồi chúng tôi có em bé nên đón mẹ qua ở cùng để phụ vợ tôi trông cháu. Mẹ vợ làm việc bếp núc với chăm cháu rất chu toàn. Khi xưa kinh tế trong gia đình đều do ba vợ gánh vác, ba mất đi mẹ chỉ biết nương tựa vào con. Tôi là con rể nhưng mẹ rất thương tôi, ăn uống gì cũng nhường cho tôi phần ngon nhất. Chúng tôi ở nhà thuê nhỏ với 3 người lớn và một em bé, tôi hài lòng với cuộc sống êm đềm ấy. Rồi xảy ra một chuyện tôi mãi không thể quên, đó là lần mẹ tráo vàng giả để mang vàng cưới của chúng tôi đem cầm cố. Về sau mẹ giải thích với vợ tôi là cần tiền để lo cho con trai nghiện, anh đánh người ta trong trường cai nghiện nên bị phạt, mẹ không dám xin thêm tiền của chúng tôi. Mẹ tính để tạm vàng giả đó, sau này có tiền sẽ chuộc lại vàng thật trả chúng tôi. Chúng tôi biết mẹ làm gì có tiền đâu nên đã chuộc lại vàng luôn. Mẹ xấu hổ, không dám nhìn mặt tôi một thời gian dài dù tôi chẳng trách mắng hay tỏ thái độ khó chịu gì, tôi biết mẹ cũng chỉ vì thương con cái.
2 năm trôi qua, ngày anh ra tù chúng tôi lại phải lo lắng làm sao anh đừng tái lại con đường cũ. Chúng tôi thống nhất là mẹ vẫn ở với vợ chồng tôi nhưng không thể để anh về ở cùng bởi tính anh rất cộc cằn. Hồi ba còn sống cũng dặn vợ tôi phải tránh xa anh trai, sợ anh đánh. Tôi cũng không muốn con mình phải sống trong môi trường có người bác như thế. Mẹ lại muốn ở cùng anh vì: ""Nó đâu còn chỗ nào nương tựa"". Chúng tôi thực sự rất khó xử. Mẹ quyết định ra ngoài thuê nhà khác để ở cùng anh, chúng tôi vẫn phụ tiền cho mẹ hàng tháng. Thời gian đầu mới ra tù anh cũng đi làm, được vài bữa lại đánh nhau rồi người ta không thuê nữa, chẳng nơi nào nhận anh vào làm, toàn ở nhà ăn bám mẹ, mà mẹ cũng không có kinh tế.
Mọi chuyện như vậy chưa phải tồi tệ nhất, có những chuyện mẹ giấu, gần đây tôi mới nghe được từ vợ. Anh chửi mắng mẹ thậm tệ, gần đây lại quay về với ma túy, còn chích trước mặt mẹ. Báo công an thì mẹ không nỡ, chúng tôi kêu mẹ sang ở cùng thì anh lại đến nhà tôi, cứ ngồi trước cửa nhà gây phiền hà cho hàng xóm. Tôi ở nhà thì không sao, sợ lúc không có nhà sẽ nguy hiểm cho vợ con và mẹ. Tôi cũng lo sợ anh không công việc gì, nghiện lên lại ra đường cướp giật của người ta. Chúng tôi có nên báo công an bắt anh lại không? Liệu chúng tôi có quá nhẫn tâm khi làm vậy?
Những rắc rối gia đình tôi đã trải qua thì vài dòng tâm sự trên đây không thể diễn tả hết được. Nhân đây tôi cũng muốn nhắc nhở mọi người có con em hãy quan tâm chăm sóc, đừng để dính dáng vào ma tuý. Nhà chỉ có một người nghiện thôi là bao nhiêu người bị liên luỵ, cuộc sống rối ren.
Lâm
Gọi điện cho biên tập viên theo số 09 6658 1270, để đăng tải chia sẻ của bạn trên Tâm sự."
4212371,Đời sống,Những bóng hồng xuất hiện tại giải chạy Huế,"Nguyễn Thị Kiều Anh, 25 tuổi (Hà Nội) là một trong những nữ runner đầu tiên đến nhận Bib tại VnExpress Marathon Huế 2020. Kiều Anh thu hút sự chú ý nhờ nụ cười rạng rỡ, chiều cao ấn tượng và vóc dáng cân đối nhờ chăm chỉ luyện tập thể thao.
Nguyễn Thị Kiều Anh, 25 tuổi (Hà Nội) là một trong những nữ runner đầu tiên đến nhận Bib tại VnExpress Marathon Huế 2020. Kiều Anh thu hút sự chú ý nhờ nụ cười rạng rỡ, chiều cao ấn tượng và vóc dáng cân đối nhờ chăm chỉ luyện tập thể thao.
Kiều Anh đã ba lần tham gia các giải chạy do báo điện tử VnExpress tổ chức tại Quy Nhơn, Hà Nội. Cự ly ưa thích của cô là 10 km. Đến với giải lần này, Kiều Anh tiếp tục chạy 10 km do mong muốn duy trì sức bền của bản thân.
Kiều Anh đã ba lần tham gia các giải chạy do báo điện tử VnExpress tổ chức tại Quy Nhơn, Hà Nội. Cự ly ưa thích của cô là 10 km. Đến với giải lần này, Kiều Anh tiếp tục chạy 10 km do mong muốn duy trì sức bền của bản thân.
""Giải chạy lần này hấp dẫn Kiều Anh bởi cung đường đi qua nhiều di tích lịch sử. Ngoài thể thao, du lịch cũng là sở thích của mình. Thật may đúng hôm nay trời đã ngừng mưa và hửng nắng, hứa hẹn một giải chạy rất thú vị"", Kiều Anh cho biết.
""Giải chạy lần này hấp dẫn Kiều Anh bởi cung đường đi qua nhiều di tích lịch sử. Ngoài thể thao, du lịch cũng là sở thích của mình. Thật may đúng hôm nay trời đã ngừng mưa và hửng nắng, hứa hẹn một giải chạy rất thú vị"", Kiều Anh cho biết.
Ngọc Hiếu (24 tuổi) đến với VnExpress Marathon Huế 2020 với hơn 15 người bạn cùng công ty. FPT Telecom. Cô là một runner nghiệp dư nhưng đam mê môn thể thao này, tự tin mình sẽ cán đích thành công.
Ngọc Hiếu (24 tuổi) đến với VnExpress Marathon Huế 2020 với hơn 15 người bạn cùng công ty. FPT Telecom. Cô là một runner nghiệp dư nhưng đam mê môn thể thao này, tự tin mình sẽ cán đích thành công.
""Trước đây em từng chạy cự ly 21 km. Lần này tại VnExpress Marathon Huế 2020 em cũng đăng ký cự ly này và hy vọng sẽ giành được kết quả tốt"", Ngọc Hiếu chia sẻ.
""Trước đây em từng chạy cự ly 21 km. Lần này tại VnExpress Marathon Huế 2020 em cũng đăng ký cự ly này và hy vọng sẽ giành được kết quả tốt"", Ngọc Hiếu chia sẻ.
Yến Nhi, 25 tuổi (TP Huế) đăng ký tham gia cùng 10 đồng nghiệp. Trong lần đầu VnExpress Marathon đến với Huế, cô cũng quyết định sẽ lần đầu tiên tham gia một giải chạy, hy vọng sẽ theo đuổi môn thể thao này trong tương lai.
Yến Nhi, 25 tuổi (TP Huế) đăng ký tham gia cùng 10 đồng nghiệp. Trong lần đầu VnExpress Marathon đến với Huế, cô cũng quyết định sẽ lần đầu tiên tham gia một giải chạy, hy vọng sẽ theo đuổi môn thể thao này trong tương lai.
Yến Nhi cho biết cô rất hồi hộp mong chờ đến giờ xuất phát, được chạy qua những cung đường quen thuộc tại thành phố cô đang sinh sống.
Yến Nhi cho biết cô rất hồi hộp mong chờ đến giờ xuất phát, được chạy qua những cung đường quen thuộc tại thành phố cô đang sinh sống.
Trần Phương Trang, 26 tuổi, từng tham gia giải chạy đêm Hà Nội và cảm thấy rất thích thú, do đó không muốn bỏ lỡ sự kiện diễn ra tại Huế. Lần này, cô đăng ký cự ly 10 km. ""Thời gian nhận Bib chỉ khoảng 5 phút, gồm rất nhiều vật phẩm độc đáo, hữu ích dành cho runner"", Phương Trang nhận xét sau khi nhận bộ racekit hôm nay.
Trần Phương Trang, 26 tuổi, từng tham gia giải chạy đêm Hà Nội và cảm thấy rất thích thú, do đó không muốn bỏ lỡ sự kiện diễn ra tại Huế. Lần này, cô đăng ký cự ly 10 km. ""Thời gian nhận Bib chỉ khoảng 5 phút, gồm rất nhiều vật phẩm độc đáo, hữu ích dành cho runner"", Phương Trang nhận xét sau khi nhận bộ racekit hôm nay.
Lâm Mạch Thuý Quyên (26 tuổi) háo hức khi nhận Bib cự ly 5 km. Đây là lần đầu tiên cô gái này tham dự một giải marathon.
Lâm Mạch Thuý Quyên (26 tuổi) háo hức khi nhận Bib cự ly 5 km. Đây là lần đầu tiên cô gái này tham dự một giải marathon.
Ngô Thị Khánh Chi là một runner có tiếng trong cộng đồng chạy bộ Sài Gòn, là một trong 5 cô gái của nhóm Ngũ Long Công Chúa. Khánh Chi đã có 4 năm chạy bộ với nhiều thành tích đáng nể, từng tham gia cự ly 42 km tại VnExpress Marathon Quy Nhơn. Đến với giải lần này, chị lựa chọn cự ly 21 km.
Ngô Thị Khánh Chi là một runner có tiếng trong cộng đồng chạy bộ Sài Gòn, là một trong 5 cô gái của nhóm Ngũ Long Công Chúa. Khánh Chi đã có 4 năm chạy bộ với nhiều thành tích đáng nể, từng tham gia cự ly 42 km tại VnExpress Marathon Quy Nhơn. Đến với giải lần này, chị lựa chọn cự ly 21 km.
Ba cô gái trẻ cùng nhau tham dự VnExpress Marathon Huế 2020 với mong muốn trải nghiệm cung đường thơ mộng đậm chất Huế.
Ba cô gái trẻ cùng nhau tham dự VnExpress Marathon Huế 2020 với mong muốn trải nghiệm cung đường thơ mộng đậm chất Huế.
VnExpress Marathon Huế 2020 diễn ra sáng 27/12, điểm xuất phát và về đích cả bốn cự ly ở đường Lê Duẩn (TP Huế) - giữa Phu Văn Lâu và Nghinh Lương Đình. Tổng giá trị giải thưởng cho các runner chiến thắng gần một tỷ đồng, trong đó trao thêm nhiều giải cho các chân chạy phong trào, người lớn tuổi.
Giải chạy do VnExpress phối hợp UBND tỉnh Thừa Thiên Huế tổ chức; Ngân hàng Nông nghiệp và Phát triển Nông thôn Việt Nam (Agribank) đồng hành."
4576615,Kinh doanh,Musk: 'AI khiến tôi stress',"Elon Musk thường xuyên xung khắc với giới chức chứng khoán và giao thông. Nhưng có một lĩnh vực mà cả ông và các lãnh đạo chính phủ đều đồng ý rằng cần kiểm soát. Đó là trí tuệ nhân tạo (AI).
""AI khiến tôi stress"", Musk cho biết hôm 1/3, trong bài thuyết trình dài hơn 3 giờ trước các cổ đông Tesla về kế hoạch của công ty. Tham vọng của Tesla về trí tuệ nhân tạo là nội dung chính trong bài phát biểu có tên Master Plan 3. Đây là phần thứ ba trong chuỗi kế hoạch giúp Tesla tăng trưởng và thúc đẩy năng lượng sạch trên thế giới.
Musk được cho là đang tuyển một nhóm chuyên gia AI để tạo ra sản phẩm cạnh tranh với ChatGPT của OpenAI và các hệ thống tương tự mà Alphabet, Meta Platforms đang phát triển. Tháng 12 năm ngoái, ông đánh giá ChatGPT ""tốt một cách đáng sợ"" và cảnh báo ""các AI mạnh, nguy hiểm"" sẽ sớm xuất hiện.
Hôm qua, ông cũng nhắc lại các lo ngại này. ""Chúng ta cần cơ quan quản lý, hoặc điều gì đó giám sát việc phát triển AI. Phải đảm bảo rằng nó hoạt động vì lợi ích cộng đồng. Đây là công nghệ rất nguy hiểm"", ông nói.
Dù vậy, ông khẳng định nỗ lực giúp xe Tesla tự lái an toàn là công nghệ AI ""có ích"". ""Tesla đang làm những điều tốt đẹp trong lĩnh vực AI. Việc này khiến tôi stress. Tôi không biết phải nói gì về nó"", Musk cho biết.
Các lãnh đạo Tesla hôm qua đã trình bày chi tiết việc họ muốn sử dụng công nghệ trí tuệ nhân tạo để xe có thể tự lái. Nỗ lực này đang chịu sự giám sát chặt của giới chức bang và liên bang.
Tuy nhiên, khi được hỏi liệu AI có thể giúp Tesla sản xuất ôtô hay không, Musk tỏ ra kém lạc quan hơn một chút: ""Tôi không nghĩ AI có thể giúp chúng tôi chế tạo xe sớm. Đến lúc đó, chúng ta chắc không cần làm gì nữa rồi"".
Hà Thu (theo Reuters)"
4395926,Ngôi Sao,Sáu bước dưỡng da trước khi đi ngủ của Hồ Ngọc Hà,"Loại bỏ mụn cám
Bước này được nữ ca sĩ áp dụng trước những ngày có sự kiện quan trọng, cần trang điểm. Cô thấm dung dịch chuyên dụng vào bông tẩy trang và ủ lên mũi khoảng 10 phút. Sản phẩm này chứa các thành phần chính là BHA nên có tác dụng làm sạch sâu lỗ chân lông, đồng thời đẩy các cồi mụn cám, mụn đầu đen lên bề mặt da. Sau khoảng 10 phút, cô dùng máy hút mụn để làm sạch nhân mụn, bã nhờn đã trồi lên.
Làm sạch da
Dù áp dụng phương pháp skincare nào đi chăng nữa, quy tắc đầu tiên cũng là: làm sạch da. Hồ Ngọc Hà cũng tranh thủ khi rửa mặt để massage da, thói quen này giúp làm sạch sâu đồng thời tăng cường tuần hoàn máu cho làn da. Cách này còn giúp Hồ Ngọc Hà có lớp nền mịn mượt khi trang điểm vào ngày hôm sau.
Toner
Bước này có vai trò cân bằng độ pH cho da cũng như cấp ẩm, giúp da hấp thụ dưỡng chất từ các bước kế tiếp hiệu quả hơn.
Mặt nạ
Hồ Ngọc Hà đắp mặt nạ để tăng cường dưỡng chất cho da, đồng thời làm dịu da sau khi hút mụn cám.
Serum ngừa lão hóa
Cận kề tuổi 40 nên Hồ Ngọc Hà rất chú trọng các bước ngừa lão hóa cho da. Cô bổ sung thành phần peptide cho da với sản phẩm của Md:ceuticals. Peptide có tác dụng thúc đẩy sản sinh collagen và ức chế quá trình lão hóa, góp phần làm mờ nếp nhăn và tăng cường độ đàn hồi cho da.
Sau khi peptide thẩm thấu da, bà mẹ ba con tiếp tục dùng thêm một loại serum có chức năng bổ sung ẩm, làm chậm tốc độ lão hóa của Obagi.
Cuối cùng, cô dùng serum phục hồi da ban đêm của Estee Lauder như bước khóa ẩm của chu trình chăm da ban đêm. Sản phẩm này chứa tripeptide-32 và hàm lượng cao hyaluronic acid giúp duy trì độ ẩm, tạo điều kiện lý tưởng cho da tự tái tạo tổn thương.
Dưỡng mắt
Bước này có tác dụng thư giãn vùng da quanh mắt sau cả ngày làm việc. Các dưỡng chất trong sản phẩm dưỡng mắt cũng giúp hạn chế quầng thâm, giảm bọng mắt và làm chậm quá trình lão hóa, duy trì độ đàn hồi cho vùng da nhạy cảm.
Duk Sun"
4030530,Ngôi Sao,Thiếu tá quân đội lao xuống sông Lam cứu người,"Gần 10h ngày 20/12, một số người lưu thông qua cầu Bến Thủy 1 bắc qua sông Lam rộng hàng trăm mét nối Nghệ An và Hà Tĩnh thì bất ngờ thấy một cô gái leo qua lan can cầu nhảy xuống.
Lúc này thiếu tá Võ Văn Tuấn (40 tuổi) - nhân viên Đo Lường Chất lượng Trạm Đo lường Xưởng 467 (Cục Kỹ thuật Quân khu 4) - đang kỳ nghỉ phép chạy xe máy ngang qua nghe thấy tiếng kêu ""cứu người"".
Dừng xe, thiếu tá quân đội hỏi nhân chứng tại đây thì biết nạn nhân vừa nhảy chưa lâu. Cởi áo mưa và quần áo dài, anh Tuấn hô hoán mọi người xác định xem nạn nhân đang ở khu vực nào.
""Tôi đứng ở vị trí nạn nhân nhảy nhìn xuống không thấy. Nhận định nạn nhân đã trôi dần về hạ lưu, tôi leo qua lan can chạy tắt sang phía thành cầu bên kia thì thấycô ấy đang chới với giữa dòng sắp chìm. Đứng trên thành cầu, tôi lao nhào người hướng về phía nạn nhân"", anh Tuấn nói và cho biết lúc đó chỉ nghĩ làm thế nào để có thể cứu người chứ không kịp nghĩ tới an toàn bản thân.
Thành cầu cao khoảng 10 m, vị trí tiếp nước cách nạn nhân khoảng 7 m nên anh tiếp cận mục tiêu khá nhanh. Dùng kinh nghiệm bơi lội từ bé và đã được huấn luyện trong quân đội, thiếu tá Tuấn bắt đầu dìu cô gái hướng về phía bờ.
""Lúc tôi tiếp cận, cô gái trẻ vẫn còn tỉnh táo. Tôi hướng dẫn để nạn nhân bám vào tay mình đồng thời khuyên rằng hành động tự tử là dại dột, cần tìm cách khác để giải quyết khó khăn"", anh Tuấn kể lại giây phút cứu người.
Bơi được khoảng 60 m khi gần tới bờ, anh Tuấn được một thuyền đánh cá của vợ chồng ngư dân gần đó tiếp sức kéo nạn nhân lên thuyền an toàn. Thiếu tá quân đội lúc đó nói chủ thuyền ""trông chừng đề phòng nạn nhân nhảy xuống sông trở lại"". Nạn nhân sau đó được người dân hỗ trợ rời khỏi hiện trường.
Theo anh Tuấn, kể từ lúc nhảy xuống nước cho tới lúc đưa được nạn nhân lên thuyền gần 15 phút. Do nhiệt độ thấp nên lúc lên bờ, người anh lạnh cóng. ""Quả thật khi xong xuôi, nghĩ lại cũng tự thấy mình có phần liều lĩnh. Nhưng tôi hạnh phúc vì đã giúp được nạn nhân"", anh Tuấn nói.
""Tôi tình cờ đi ngang qua thì nhận ra anh Tuấn là người quen, đang đứng run lập cập nên giục anh ấy mặc quần áo"", nhân chứng tại hiện trường kể.
Lãnh đạo trạm Đo lường Xưởng 467 cho biết thiếu tá Võ Văn Tuấn có nhiều năm công tác tại đơn vị, luôn tận tụy với công việc. ""Hành động cứu người của đồng chí Tuấn rất gan dạ và dũng cảm"", lãnh đạo đơn vị nói và cho biết sẽ đề xuất tuyên dương.
Thiếu tá Võ Văn Tuấn đã lập gia đình, có hai con học lớp 8 và lớp 3."
4188144,Thời sự,"Nhiều điểm sạt lở núi ở Bình Định, Quảng Ngãi","Tối 6/11, Ban chỉ huy Phòng chống Thiên tai và Tìm kiếm Cứu nạn tỉnh Bình Định cho biết, huyện miền núi Vĩnh Thạnh xảy ra sạt lở núi khiến nhà điều hành công trình thủy điện Vĩnh Sơn 5 và một nhà dân bị sập.
Sạt lở gây tắc nghẽn một số vị trí trên kênh dẫn nước vào nhà máy thủy điện. Đoạn đường bêtông từ nhà làm việc công trình đến đập Vĩnh Sơn 5 đang bị tắc nghẽn giao thông. Khu vực nhà máy bị sạt lở, bùn cát phía trên chảy vào nhà trạm biến áp 110kV. Hiện nhà máy thủy điện đã ngừng hoạt động.
Ngoài ra, hai tuyến đường ở huyện hư hỏng với 28 điểm sạt lở; hai đoạn đường bị sạt mái taluy. Lũ quét ở xã Vĩnh Kim khiến đất đá tràn xuống làng, làm hư hỏng nhiều nhà cửa, cây ngã. Chính quyền đã di dời nhiều người đến nơi an toàn.
Ở các huyện Hoài Ân, An Lão... hơn 1.000 nhà bị ngập nước, hàng trăm ha lúa, hoa màu hư hại cùng hàng nghìn gia súc, gia cầm chết, bị nước cuốn.
Ban chỉ huy Phòng chống Thiên tai và Tìm kiếm Cứu nạn tỉnh Bình Định cho biết, ngày 6/11, một số nơi trong tỉnh mưa to như: Hoài Nhơn 133 mm, Bồng Sơn 136 mm, An Hòa 185 mm, Vĩnh Sơn 251 mm. Dự báo, tỉnh này tiếp tục có mưa với lượng mưa 30-50 mm.
Nguy cơ cao xảy ra lũ quét, sạt lở đất và ngập úng cục bộ tại thị xã Hoài Nhơn và các huyện: An Lão, Hoài Ân, Phù Mỹ, Vĩnh Thạnh, Tây Sơn.
Tại Quảng Ngãi, mưa lớn làm phát sinh nhiều điểm sạt lở trên các tuyến đường giao thông ở xã Trà phong, huyện Trà Bồng. Ông Trần Văn Sương, Phó chủ tịch UBND huyện cho biết, trước đó, bão số 9 đã gây sạt lở nhiều khu dân cư. Huyện đã di dời 16 hộ với 92 người khỏi vùng nguy hiểm.
Đài Khí tượng Thủy văn tỉnh Quảng Ngãi cảnh báo, các huyện miền núi Trà Bồng, Sơn Tây, Minh Long, Ba Tơ có nguy cơ lũ quét, sạt lở đất.
Theo Ban chỉ huy Phòng chống Thiên tai và Tìm kiếm Cứu nạn tỉnh Quảng Ngãi, trước khi mưa bão số 10 - Goni đổ bộ, tỉnh đã sơ tán trên 2.380 hộ với hơn 9.400 người ở huyện Trà Bồng, Minh Long, Ba Tơ, Sơn Hà, Sơn Tây.
Trước đó, ảnh hưởng bão số 9 - Molave, sạt lở núi vùi lấp, làm hư hỏng 15 nhà sàn ở xã Sơn Bua, huyện Sơn Tây. Hơn 40 người chạy thoát."
4513086,Thế giới,Khoảnh khắc căn phòng đổ sập trong động đất Đài Loan,"Theo Cục Thời tiết Đài Loan (CWB), vào khoảng 14h44 ngày 18/9, hòn đảo đã hứng chịu trận động đất mạnh 6,8 độ với độ sâu 7 km. Cục Cứu hỏa Đào Viên vào khoảng 14h54 nhận được tin báo dàn đèn trần bằng thép của một phòng chơi cầu lông tại tầng 5 của Trung tâm thể thao Bát Đức, quận Bát Đức, đã bị sập trong trận động đất.
Một người đàn ông họ Trương 36 tuổi bị chấn thương và rách phần lưng. Sau khi được nhân viên y tế sơ cứu, Trương được đưa tới bệnh viện Saint Paul ở Đào Viên và sau đó được xuất viện vì vết thương không nghiêm trọng.
Video ghi lại sự việc cho thấy nhóm người đang chơi cầu lông dừng lại và nhìn lên trần nhà khi xảy ra động đất. Ngay sau đó dàn đèn nhanh chóng đổ sập xuống mặt sàn, khiến mọi người hoảng loạn tháo chạy.
Lãnh đạo Đào Viên Trịnh Văn Xán đã tới trung tâm thể thao điều tra sự việc và yêu cầu kiểm ra lại toàn bộ cấu trúc, chất lượng tòa nhà để đề phòng xảy ra sự việc tương tự. Ông Trịnh cũng đề nghị cơ quan thể thao quận Bát Đức kiểm tra sức khỏe những người bị thương.
Truyền thông Đài Loan hôm nay cho biết trận động đất đã khiến một người chết, 146 người bị thương và gần 500 người còn mắc kẹt ở các khu vực miền núi phía đông.
Ngọc Ánh (Taiwan News)"
4136634,Thế giới,Lính Mỹ mang súng laser bảo vệ tàu ngầm,"Hải quân Mỹ hôm 27/7 đăng ảnh mừng tàu ngầm hạt nhân tấn công USS Minnesota được khen thưởng, trong đó cho thấy nhiều thủy thủ trên tháp chỉ huy chiến hạm, một trong số đó được trang bị súng laser để bảo vệ tàu ngầm.
Thiết bị gồm bộ phát laser B.E. Meyers Glare LA-9/P và kính ngắm đặt trên khung kim loại tương tự súng bộ binh. Nhà sản xuất cho biết nó sử dụng tia laser xanh năng lượng cao, cùng công nghệ bảo vệ mắt để tránh gây mù cho những người vô tình nhìn vào thiết bị.
Hệ thống này có thể phát cảnh báo ở khoảng cách tới 4 km trong đêm và 1,5 km vào ban ngày. Hiệu ứng gây mù có tác dụng trong khoảng 500 m, khiến kẻ tấn công bị choáng và mất phương hướng, đồng thời vô hiệu hóa nhiều hệ thống trinh sát và ngắm bắn quang học trên khí tài đối phương.
""Thiết bị này có thể liên tục điều chỉnh mức năng lượng của chùm laser trong lúc giao chiến, cho phép binh sĩ tự thiết lập khoảng cách an toàn để không gây hại lâu dài cho mắt đối phương. Đó là điều rất quan trọng khi luật pháp quốc tế cấm sử dụng những khí tài được thiết kế để gây mù lòa vĩnh viễn"", chuyên gia quân sự Tyler Rogoway nói.
Tàu ngầm dễ bị tập kích khi di chuyển trong trạng thái nổi tại những tuyến hàng hải đông đúc, đòi hỏi kíp vận hành triển khai lính gác để ngăn chặn mối đe dọa từ xa. Súng laser giúp thủy thủ răn đe những mối nguy hiểm tiềm tàng, cũng như đẩy lùi một cuộc tấn công thực sự nhờ độ chính xác cao và tầm bắn hiệu quả tương đối lớn, vượt quá khả năng tác chiến của súng bộ binh.
Vũ Anh (Theo Drive)"
3953828,Giải trí,"Quạt chạy pin, ngựa giả trong phim cổ trang Hoa ngữ","Diễn viên cầm quạt nhựa (phải) trong một cảnh phim ""Đại Tống thiếu niên chí"" - phim khởi chiếu từ tháng 6 trên Iqiyi, Mango TV. Vết máu trên mặt nhân vật nữ thay đổi trong tích tắc, ở phim ""Trần tình lệnh"". Tác phẩm chiếu trên QQ từ cuối tháng 6. Sạn trong phim ""Trần tình lệnh"" ""Trần Tình lệnh"" còn bị fan phát hiện sơ hở ở cảnh Ôn Triều (Hạ Bằng đóng) đâm vào bụng nhân vật nữ. Ở góc quay chậm, anh đâm sượt vai bạn diễn chứ không phải đâm vào bụng. Video: Miaopai. Sạn trong phim ""Bạch phát hoàng phi"" Phim ""Bạch phát hoàng phi"" có cảnh Vô Ưu (Lý Trị Đình đóng) bay ra mỏm đá cứu Dung Lạc (Trương Tuyết Nghênh đóng). Hai người chới với giữa không trung một hồi nhưng sau đó rơi đúng mỏm đá ban đầu. Video: Miaopai. Ngựa đạo cụ lọt vào cảnh phim ""Phượng dịch"" - sản phẩm cổ trang khởi chiếu từ cuối tháng 5. Sạn trong phim ""Phượng dịch"" ""Phượng dịch"" còn xuất hiện cảnh diễn viên (bên trái) sử dụng điện thoại. Video: Miaopai. Như Anh (theo QQ)"
4403336,Đời sống,Nấm bào ngư xào nấm đông cô - VnExpress Cooking,"Bào ngư là một trong những món ăn ngon, bổ dưỡng, có thể nướng, hấp hoặc xào đều ngon.
Dưới đây là cách xào bào ngư và nấm đông cô của gia đình tôi.
Nguyên liệu:
- 200 gram thịt bào ngư.
- 100 gram nấm đông cô.
- 200 gram cải rổ.
- 1 quả ớt chuông đỏ.
- 1 củ gừng, 1 củ hành tây.
- 20 gram bột năng.
- Gia vị: đường, hạt nêm, muối, dầu hào.
Cách làm:
- Bào ngư rửa sạch, cắt lát xéo dày khoảng 1cm.
- Cải rổ cắt khúc, chần sơ; nấm đông cô ngâm khoảng 30 phút cho mềm; ớt chuông cắt múi cắt lát múi cam.
- Xào hành tây cho thơm, cho bào ngư vào đảo đều, lửa lớn, nêm dầu hào, muối đường.
- Cho nấm đông cô, ớt chuông và cải rổ vào xào tiếp. Thêm bột năng pha loãng để nước có độ sánh. Món ăn đã hoàn thành.
Món ăn thơm ngon, bổ dưỡng có thể chấm kèm nước tương và thêm chút ớt cay kích thích vị giác, phải ăn ngay khi còn nóng cùng với cơm trắng."
